  
       XFOIL         Version 6.99
  
 Calculated polar for: N-24                                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     2.257 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  -1.000   0.6176   0.00801   0.00210  -0.0781   0.4433   0.1495
  -0.900   0.6296   0.00802   0.00212  -0.0783   0.4397   0.1563
  -0.800   0.6416   0.00803   0.00213  -0.0786   0.4359   0.1654
  -0.700   0.6536   0.00804   0.00215  -0.0788   0.4319   0.1720
  -0.600   0.6657   0.00803   0.00216  -0.0790   0.4294   0.1806
  -0.500   0.6777   0.00803   0.00218  -0.0792   0.4258   0.1891
  -0.400   0.6896   0.00804   0.00220  -0.0794   0.4211   0.2027
  -0.300   0.7015   0.00807   0.00223  -0.0797   0.4157   0.2132
  -0.200   0.7134   0.00806   0.00225  -0.0799   0.4120   0.2287
  -0.100   0.7252   0.00805   0.00227  -0.0801   0.4069   0.2497
   0.000   0.7368   0.00807   0.00231  -0.0803   0.4004   0.2704
   0.100   0.7486   0.00808   0.00235  -0.0806   0.3947   0.2874
   0.200   0.7602   0.00811   0.00239  -0.0808   0.3876   0.3054
   0.300   0.7717   0.00816   0.00244  -0.0810   0.3797   0.3232
   0.400   0.7834   0.00819   0.00249  -0.0812   0.3729   0.3422
   0.500   0.7947   0.00825   0.00255  -0.0814   0.3645   0.3621
   0.600   0.8062   0.00827   0.00260  -0.0816   0.3582   0.3845
   0.700   0.8177   0.00829   0.00265  -0.0818   0.3529   0.4090
   0.800   0.8290   0.00834   0.00271  -0.0820   0.3458   0.4343
   0.900   0.8405   0.00832   0.00275  -0.0822   0.3427   0.4644
   1.000   0.8519   0.00830   0.00280  -0.0824   0.3394   0.4972
   1.100   0.8632   0.00828   0.00285  -0.0825   0.3359   0.5351
   1.200   0.8742   0.00825   0.00292  -0.0827   0.3319   0.5826
   1.300   0.8852   0.00821   0.00298  -0.0828   0.3282   0.6316
   1.400   0.8964   0.00816   0.00303  -0.0829   0.3264   0.6715
   1.500   0.9075   0.00813   0.00307  -0.0830   0.3242   0.7072
   1.600   0.9180   0.00804   0.00312  -0.0830   0.3218   0.7616
   2.400   1.0441   0.00820   0.00366  -0.0922   0.3012   1.0002
   2.500   1.0550   0.00826   0.00371  -0.0922   0.2991   1.0002
   2.600   1.0659   0.00833   0.00376  -0.0923   0.2969   1.0002
   2.700   1.0768   0.00840   0.00382  -0.0924   0.2946   1.0002
   2.800   1.0878   0.00845   0.00386  -0.0925   0.2931   1.0002
   2.900   1.0990   0.00849   0.00390  -0.0926   0.2925   1.0002
   3.000   1.1100   0.00853   0.00394  -0.0927   0.2917   1.0002
   3.100   1.1211   0.00858   0.00398  -0.0928   0.2908   1.0002
   3.200   1.1321   0.00862   0.00402  -0.0930   0.2896   1.0002
   3.300   1.1430   0.00868   0.00407  -0.0931   0.2883   1.0002
   3.400   1.1539   0.00874   0.00411  -0.0931   0.2867   1.0002
   3.500   1.1647   0.00880   0.00417  -0.0932   0.2851   1.0002
   3.600   1.1754   0.00888   0.00422  -0.0933   0.2833   1.0002
   3.700   1.1860   0.00895   0.00428  -0.0934   0.2814   1.0002
   3.800   1.1966   0.00903   0.00435  -0.0934   0.2793   1.0002
   3.900   1.2072   0.00910   0.00441  -0.0935   0.2772   1.0002
   4.000   1.2179   0.00917   0.00446  -0.0936   0.2758   1.0002
   4.100   1.2289   0.00921   0.00451  -0.0937   0.2753   1.0002
   4.200   1.2397   0.00925   0.00455  -0.0938   0.2745   1.0002
   4.300   1.2505   0.00930   0.00460  -0.0939   0.2736   1.0002
   4.400   1.2613   0.00935   0.00465  -0.0940   0.2725   1.0002
   4.500   1.2719   0.00941   0.00471  -0.0941   0.2713   1.0002
   4.600   1.2825   0.00948   0.00476  -0.0942   0.2701   1.0002
   4.700   1.2930   0.00954   0.00482  -0.0942   0.2689   1.0002
   4.800   1.3035   0.00961   0.00489  -0.0943   0.2676   1.0002
   4.900   1.3138   0.00969   0.00495  -0.0943   0.2662   1.0002
   5.000   1.3240   0.00977   0.00502  -0.0944   0.2648   1.0002
   5.100   1.3342   0.00985   0.00509  -0.0944   0.2631   1.0002
   5.200   1.3443   0.00994   0.00517  -0.0944   0.2612   1.0002
   5.300   1.3544   0.01002   0.00524  -0.0944   0.2595   1.0002
   5.400   1.3649   0.01008   0.00530  -0.0945   0.2588   1.0002
   5.500   1.3754   0.01013   0.00536  -0.0946   0.2584   1.0002
   5.600   1.3858   0.01018   0.00542  -0.0946   0.2578   1.0002
   5.700   1.3962   0.01024   0.00548  -0.0947   0.2570   1.0002
   5.800   1.4065   0.01030   0.00554  -0.0948   0.2561   1.0002
   5.900   1.4168   0.01037   0.00561  -0.0948   0.2551   1.0002
   6.000   1.4269   0.01044   0.00568  -0.0949   0.2539   1.0002
   6.100   1.4368   0.01052   0.00575  -0.0949   0.2526   1.0002
   6.200   1.4467   0.01061   0.00583  -0.0949   0.2512   1.0002
   6.300   1.4563   0.01071   0.00592  -0.0948   0.2496   1.0002
   6.400   1.4658   0.01081   0.00601  -0.0948   0.2480   1.0002
   6.500   1.4752   0.01092   0.00611  -0.0947   0.2461   1.0002
   6.600   1.4845   0.01102   0.00620  -0.0947   0.2442   1.0002
   6.700   1.4940   0.01112   0.00630  -0.0946   0.2427   1.0002
   6.800   1.5039   0.01118   0.00637  -0.0946   0.2422   1.0002
   6.900   1.5138   0.01125   0.00645  -0.0947   0.2416   1.0002
   7.000   1.5235   0.01133   0.00653  -0.0946   0.2408   1.0002
   7.100   1.5330   0.01141   0.00661  -0.0946   0.2396   1.0002
   7.200   1.5422   0.01151   0.00671  -0.0945   0.2380   1.0002
   7.300   1.5509   0.01163   0.00681  -0.0944   0.2359   1.0002
   7.400   1.5591   0.01177   0.00694  -0.0941   0.2335   1.0002
   7.500   1.5667   0.01193   0.00709  -0.0938   0.2305   1.0002
   7.600   1.5742   0.01210   0.00724  -0.0935   0.2276   1.0002
   7.700   1.5827   0.01221   0.00736  -0.0933   0.2262   1.0002
   7.800   1.5902   0.01233   0.00748  -0.0930   0.2248   1.0002
   7.900   1.5964   0.01248   0.00763  -0.0924   0.2232   1.0002
   8.000   1.6020   0.01265   0.00779  -0.0917   0.2211   1.0002
   8.100   1.6078   0.01284   0.00797  -0.0911   0.2190   1.0002
   8.200   1.6131   0.01306   0.00818  -0.0904   0.2162   1.0002
   8.300   1.6186   0.01329   0.00840  -0.0898   0.2132   1.0002
   8.400   1.6256   0.01347   0.00857  -0.0894   0.2112   1.0002
   8.500   1.6331   0.01363   0.00873  -0.0891   0.2095   1.0002
   8.600   1.6403   0.01381   0.00891  -0.0888   0.2074   1.0002
   8.700   1.6463   0.01405   0.00914  -0.0883   0.2043   1.0002
   8.800   1.6515   0.01433   0.00940  -0.0877   0.2012   1.0002
   8.900   1.6566   0.01463   0.00968  -0.0872   0.1972   1.0002
   9.000   1.6639   0.01483   0.00987  -0.0869   0.1953   1.0002
   9.100   1.6704   0.01507   0.01010  -0.0866   0.1924   1.0002
   9.200   1.6744   0.01544   0.01045  -0.0859   0.1879   1.0002
   9.300   1.6785   0.01581   0.01079  -0.0853   0.1837   1.0002
   9.400   1.6849   0.01607   0.01104  -0.0849   0.1810   1.0002
   9.500   1.6904   0.01638   0.01134  -0.0845   0.1776   1.0002
   9.600   1.6940   0.01680   0.01174  -0.0839   0.1736   1.0002
   9.700   1.6978   0.01722   0.01214  -0.0832   0.1694   1.0002
   9.800   1.7037   0.01752   0.01244  -0.0829   0.1665   1.0002
   9.900   1.7077   0.01794   0.01284  -0.0824   0.1626   1.0002
  10.000   1.7100   0.01847   0.01334  -0.0816   0.1582   1.0002
  10.100   1.7145   0.01887   0.01372  -0.0812   0.1548   1.0002
  10.200   1.7186   0.01930   0.01414  -0.0807   0.1511   1.0002
  10.300   1.7206   0.01987   0.01469  -0.0800   0.1470   1.0002
  10.400   1.7237   0.02038   0.01518  -0.0794   0.1432   1.0002
  10.500   1.7280   0.02082   0.01561  -0.0790   0.1401   1.0002
  10.600   1.7304   0.02140   0.01617  -0.0784   0.1366   1.0002
  10.700   1.7322   0.02201   0.01676  -0.0778   0.1329   1.0002
  10.800   1.7361   0.02249   0.01723  -0.0774   0.1300   1.0002
  10.900   1.7397   0.02300   0.01774  -0.0769   0.1276   1.0002
  11.000   1.7429   0.02354   0.01827  -0.0765   0.1254   1.0002
  11.100   1.7457   0.02411   0.01883  -0.0760   0.1229   1.0002
  11.200   1.7485   0.02469   0.01941  -0.0756   0.1205   1.0002
  11.300   1.7526   0.02519   0.01991  -0.0753   0.1189   1.0002
  11.400   1.7576   0.02562   0.02035  -0.0751   0.1179   1.0002
  11.500   1.7624   0.02607   0.02080  -0.0748   0.1167   1.0002
  11.600   1.7666   0.02657   0.02131  -0.0745   0.1156   1.0002
  11.700   1.7700   0.02713   0.02188  -0.0742   0.1143   1.0002
  11.800   1.7731   0.02771   0.02246  -0.0739   0.1130   1.0002
  11.900   1.7762   0.02830   0.02304  -0.0735   0.1116   1.0002
  12.000   1.7789   0.02893   0.02367  -0.0732   0.1101   1.0002
  12.100   1.7817   0.02956   0.02431  -0.0729   0.1084   1.0002
  12.200   1.7861   0.03007   0.02483  -0.0727   0.1075   1.0002
  12.300   1.7910   0.03054   0.02531  -0.0725   0.1069   1.0002
  12.400   1.7954   0.03108   0.02586  -0.0724   0.1062   1.0002
  12.500   1.7987   0.03170   0.02650  -0.0722   0.1052   1.0002
  12.600   1.8023   0.03230   0.02711  -0.0720   0.1043   1.0002
  12.700   1.8056   0.03293   0.02773  -0.0718   0.1032   1.0002
  12.800   1.8080   0.03363   0.02844  -0.0715   0.1021   1.0002
  12.900   1.8098   0.03440   0.02922  -0.0712   0.1010   1.0002
  13.000   1.8119   0.03514   0.02996  -0.0710   0.0998   1.0002
  13.100   1.8146   0.03584   0.03067  -0.0708   0.0985   1.0002
  13.200   1.8167   0.03661   0.03144  -0.0706   0.0974   1.0002
  13.300   1.8200   0.03727   0.03213  -0.0704   0.0968   1.0002
  13.400   1.8242   0.03786   0.03273  -0.0704   0.0963   1.0002
  13.500   1.8282   0.03846   0.03334  -0.0703   0.0958   1.0002
  13.600   1.8316   0.03912   0.03402  -0.0702   0.0951   1.0002
  13.700   1.8338   0.03991   0.03483  -0.0701   0.0942   1.0002
  13.800   1.8360   0.04070   0.03562  -0.0699   0.0931   1.0002
  13.900   1.8378   0.04152   0.03645  -0.0697   0.0919   1.0002
  14.000   1.8379   0.04250   0.03744  -0.0695   0.0905   1.0002
  14.100   1.8372   0.04358   0.03852  -0.0693   0.0890   1.0002
  14.200   1.8376   0.04455   0.03949  -0.0691   0.0873   1.0002
  14.300   1.8402   0.04532   0.04027  -0.0690   0.0865   1.0002
  14.400   1.8414   0.04624   0.04121  -0.0689   0.0856   1.0002
  14.500   1.8421   0.04721   0.04219  -0.0688   0.0839   1.0002
  14.600   1.8409   0.04836   0.04334  -0.0685   0.0814   1.0002
  14.700   1.8362   0.04991   0.04489  -0.0682   0.0790   1.0002
  14.800   1.8348   0.05112   0.04609  -0.0681   0.0767   1.0002
  14.900   1.8302   0.05265   0.04762  -0.0678   0.0729   1.0002
  15.000   1.8219   0.05461   0.04956  -0.0674   0.0694   1.0002
  15.100   1.8154   0.05636   0.05131  -0.0671   0.0655   1.0002
  15.200   1.8067   0.05843   0.05338  -0.0668   0.0626   1.0002
  15.300   1.8012   0.06013   0.05507  -0.0666   0.0595   1.0002
  15.400   1.7922   0.06228   0.05723  -0.0663   0.0570   1.0002
  15.500   1.7876   0.06393   0.05889  -0.0662   0.0549   1.0002
  15.600   1.7821   0.06569   0.06067  -0.0661   0.0530   1.0002
  15.700   1.7761   0.06752   0.06251  -0.0660   0.0514   1.0002
  15.800   1.7703   0.06932   0.06432  -0.0659   0.0495   1.0002
  15.900   1.7653   0.07109   0.06611  -0.0659   0.0481   1.0002
  16.000   1.7605   0.07282   0.06785  -0.0659   0.0465   1.0002
  16.100   1.7545   0.07469   0.06974  -0.0659   0.0449   1.0002
  16.200   1.7473   0.07677   0.07184  -0.0659   0.0435   1.0002
  16.300   1.7427   0.07851   0.07360  -0.0660   0.0416   1.0002
  16.400   1.7350   0.08064   0.07574  -0.0660   0.0397   1.0002
  16.500   1.7265   0.08288   0.07800  -0.0661   0.0381   1.0002
  16.600   1.7188   0.08502   0.08014  -0.0662   0.0354   1.0002
  16.700   1.7083   0.08758   0.08272  -0.0663   0.0335   1.0002
  16.800   1.6953   0.09046   0.08560  -0.0664   0.0298   1.0002
  16.900   1.6818   0.09347   0.08863  -0.0666   0.0265   1.0002
  17.000   1.6695   0.09633   0.09150  -0.0668   0.0230   1.0002
  17.100   1.6569   0.09927   0.09446  -0.0671   0.0206   1.0002
  17.200   1.6454   0.10205   0.09726  -0.0674   0.0184   1.0002
  17.300   1.6355   0.10468   0.09992  -0.0678   0.0170   1.0002
  17.400   1.6265   0.10720   0.10247  -0.0681   0.0159   1.0002
  17.500   1.6209   0.10925   0.10455  -0.0685   0.0150   1.0002
  17.600   1.6148   0.11144   0.10677  -0.0690   0.0147   1.0002
  17.700   1.6099   0.11343   0.10879  -0.0694   0.0143   1.0002
  17.800   1.6064   0.11522   0.11061  -0.0698   0.0139   1.0002
  17.900   1.6007   0.11735   0.11277  -0.0703   0.0137   1.0002
  18.000   1.5958   0.11936   0.11480  -0.0708   0.0134   1.0002
  18.100   1.5927   0.12109   0.11656  -0.0713   0.0130   1.0002
  18.200   1.5899   0.12280   0.11829  -0.0718   0.0128   1.0002
  18.300   1.5851   0.12484   0.12037  -0.0724   0.0127   1.0002
  18.400   1.5827   0.12651   0.12206  -0.0729   0.0126   1.0002
  18.500   1.5809   0.12809   0.12366  -0.0734   0.0124   1.0002
  18.600   1.5782   0.12982   0.12542  -0.0740   0.0123   1.0002
  18.700   1.5734   0.13189   0.12753  -0.0747   0.0122   1.0002
  18.800   1.5711   0.13357   0.12923  -0.0752   0.0120   1.0002
  18.900   1.5691   0.13519   0.13088  -0.0758   0.0119   1.0002
  19.000   1.5665   0.13693   0.13264  -0.0765   0.0117   1.0002
  19.100   1.5616   0.13905   0.13479  -0.0772   0.0116   1.0002
  19.200   1.5592   0.14077   0.13653  -0.0779   0.0115   1.0002
  19.300   1.5574   0.14238   0.13817  -0.0786   0.0113   1.0002
  19.400   1.5553   0.14403   0.13983  -0.0793   0.0112   1.0002
  19.500   1.5508   0.14611   0.14194  -0.0801   0.0111   1.0002
  19.600   1.5475   0.14797   0.14384  -0.0809   0.0109   1.0002
  19.700   1.5457   0.14960   0.14549  -0.0816   0.0108   1.0002
  19.800   1.5456   0.15097   0.14687  -0.0822   0.0107   1.0002
  19.900   1.5454   0.15233   0.14826  -0.0829   0.0107   1.0002
  20.000   1.5432   0.15407   0.15002  -0.0837   0.0106   1.0002
  20.100   1.5403   0.15591   0.15189  -0.0846   0.0106   1.0002
  20.200   1.5397   0.15738   0.15338  -0.0853   0.0105   1.0002
  20.300   1.5395   0.15876   0.15479  -0.0861   0.0104   1.0002
  20.400   1.5394   0.16013   0.15617  -0.0868   0.0103   1.0002
  20.500   1.5391   0.16154   0.15760  -0.0876   0.0103   1.0002
  20.600   1.5370   0.16327   0.15936  -0.0885   0.0102   1.0002
  20.700   1.5341   0.16515   0.16126  -0.0894   0.0101   1.0002
  20.800   1.5334   0.16667   0.16280  -0.0903   0.0100   1.0002
  20.900   1.5332   0.16807   0.16422  -0.0911   0.0100   1.0002
  21.000   1.5330   0.16947   0.16564  -0.0919   0.0099   1.0002
  21.100   1.5325   0.17092   0.16710  -0.0927   0.0098   1.0002
  21.200   1.5319   0.17242   0.16862  -0.0936   0.0097   1.0002
  21.300   1.5282   0.17446   0.17069  -0.0947   0.0096   1.0002
  21.400   1.5269   0.17607   0.17232  -0.0957   0.0095   1.0002
  21.500   1.5264   0.17752   0.17379  -0.0966   0.0095   1.0002
  21.600   1.5261   0.17895   0.17523  -0.0975   0.0094   1.0002
  21.700   1.5256   0.18039   0.17670  -0.0984   0.0093   1.0002
  21.800   1.5248   0.18191   0.17824  -0.0993   0.0091   1.0002
  21.900   1.5206   0.18409   0.18044  -0.1005   0.0091   1.0002
  22.000   1.5187   0.18582   0.18219  -0.1016   0.0090   1.0002
  22.100   1.5175   0.18742   0.18382  -0.1026   0.0089   1.0002
  22.200   1.5178   0.18875   0.18517  -0.1035   0.0088   1.0002
  22.300   1.5187   0.18998   0.18641  -0.1044   0.0088   1.0002
  22.400   1.5193   0.19126   0.18771  -0.1053   0.0087   1.0002
  22.500   1.5185   0.19282   0.18929  -0.1064   0.0087   1.0002
  22.600   1.5163   0.19464   0.19114  -0.1075   0.0087   1.0002
  22.700   1.5163   0.19604   0.19256  -0.1085   0.0086   1.0002
  22.800   1.5169   0.19733   0.19387  -0.1095   0.0085   1.0002
  22.900   1.5176   0.19858   0.19513  -0.1104   0.0085   1.0002
  23.000   1.5182   0.19986   0.19643  -0.1114   0.0085   1.0002
  23.100   1.5187   0.20117   0.19775  -0.1123   0.0084   1.0002
  23.200   1.5182   0.20268   0.19928  -0.1134   0.0083   1.0002
  23.300   1.5154   0.20464   0.20127  -0.1147   0.0083   1.0002
  23.400   1.5151   0.20612   0.20277  -0.1158   0.0082   1.0002
  23.500   1.5156   0.20743   0.20410  -0.1168   0.0082   1.0002
  23.600   1.5160   0.20874   0.20543  -0.1179   0.0081   1.0002
  23.700   1.5164   0.21008   0.20679  -0.1189   0.0080   1.0002
  23.800   1.5164   0.21147   0.20819  -0.1200   0.0080   1.0002
  23.900   1.5141   0.21338   0.21013  -0.1213   0.0080   1.0002
  24.000   1.5124   0.21514   0.21191  -0.1226   0.0079   1.0002
  24.100   1.5123   0.21657   0.21336  -0.1237   0.0079   1.0002
  24.200   1.5125   0.21796   0.21476  -0.1248   0.0078   1.0002
  24.300   1.5127   0.21932   0.21614  -0.1259   0.0077   1.0002
  24.400   1.5126   0.22076   0.21760  -0.1270   0.0077   1.0002
  24.500   1.5110   0.22252   0.21937  -0.1284   0.0076   1.0002
  24.600   1.5081   0.22457   0.22146  -0.1298   0.0076   1.0002
  24.700   1.5077   0.22609   0.22299  -0.1310   0.0075   1.0002
  24.800   1.5076   0.22752   0.22444  -0.1322   0.0075   1.0002
  24.900   1.5068   0.22912   0.22605  -0.1335   0.0074   1.0002
  25.000   1.5060   0.23072   0.22767  -0.1347   0.0073   1.0002
